Pickup_Hour,bin_num,trip_cnt
2016-05-01 00:00:00,1015,1
2016-05-01 00:00:00,1017,1
2016-05-01 00:00:00,1029,3
2016-05-01 00:00:00,1030,1
2016-05-01 00:00:00,1033,4
2016-05-01 00:00:00,1068,1
2016-05-01 00:00:00,1072,4
2016-05-01 00:00:00,1075,71
2016-05-01 00:00:00,1076,64
2016-05-01 00:00:00,1077,52
2016-05-01 00:00:00,1078,2
2016-05-01 00:00:00,1096,2
2016-05-01 00:00:00,1122,9
2016-05-01 00:00:00,1123,6
2016-05-01 00:00:00,1125,81
2016-05-01 00:00:00,1126,259
2016-05-01 00:00:00,1127,535
2016-05-01 00:00:00,1128,691
2016-05-01 00:00:00,1129,994
2016-05-01 00:00:00,1130,1100
2016-05-01 00:00:00,1131,193
2016-05-01 00:00:00,1132,27
2016-05-01 00:00:00,1170,5
2016-05-01 00:00:00,1171,10
2016-05-01 00:00:00,1172,25
2016-05-01 00:00:00,1173,77
2016-05-01 00:00:00,1174,28
2016-05-01 00:00:00,1175,15
2016-05-01 00:00:00,1176,64
2016-05-01 00:00:00,1177,1179
2016-05-01 00:00:00,1178,1052
2016-05-01 00:00:00,1179,796
2016-05-01 00:00:00,1180,863
2016-05-01 00:00:00,1181,695
2016-05-01 00:00:00,1182,873
2016-05-01 00:00:00,1183,142
2016-05-01 00:00:00,1184,6
2016-05-01 00:00:00,1218,3
2016-05-01 00:00:00,1219,1
2016-05-01 00:00:00,1220,1
2016-05-01 00:00:00,1221,18
2016-05-01 00:00:00,1222,45
2016-05-01 00:00:00,1223,36
2016-05-01 00:00:00,1224,41
2016-05-01 00:00:00,1225,8
2016-05-01 00:00:00,1226,5
2016-05-01 00:00:00,1227,697
2016-05-01 00:00:00,1228,1334
2016-05-01 00:00:00,1229,992
2016-05-01 00:00:00,1230,1258
2016-05-01 00:00:00,1231,881
2016-05-01 00:00:00,1232,1143
2016-05-01 00:00:00,1233,780
2016-05-01 00:00:00,1234,329
2016-05-01 00:00:00,1235,96
2016-05-01 00:00:00,1268,2
2016-05-01 00:00:00,1271,1
2016-05-01 00:00:00,1272,26
2016-05-01 00:00:00,1273,50
2016-05-01 00:00:00,1274,20
2016-05-01 00:00:00,1275,1
2016-05-01 00:00:00,1276,5
2016-05-01 00:00:00,1277,5
2016-05-01 00:00:00,1278,32
2016-05-01 00:00:00,1279,30
2016-05-01 00:00:00,1280,248
2016-05-01 00:00:00,1281,552
2016-05-01 00:00:00,1282,751
2016-05-01 00:00:00,1283,188
2016-05-01 00:00:00,1284,40
2016-05-01 00:00:00,1285,275
2016-05-01 00:00:00,1286,171
2016-05-01 00:00:00,1287,84
2016-05-01 00:00:00,1316,1
2016-05-01 00:00:00,1317,1
2016-05-01 00:00:00,1318,1
2016-05-01 00:00:00,1319,5
2016-05-01 00:00:00,1320,5
2016-05-01 00:00:00,1321,2
2016-05-01 00:00:00,1322,19
2016-05-01 00:00:00,1323,31
2016-05-01 00:00:00,1324,14
2016-05-01 00:00:00,1325,3
2016-05-01 00:00:00,1326,142
2016-05-01 00:00:00,1327,162
2016-05-01 00:00:00,1328,15
2016-05-01 00:00:00,1330,14
2016-05-01 00:00:00,1331,33
2016-05-01 00:00:00,1332,299
2016-05-01 00:00:00,1333,493
2016-05-01 00:00:00,1334,222
2016-05-01 00:00:00,1335,32
2016-05-01 00:00:00,1336,34
2016-05-01 00:00:00,1337,72
2016-05-01 00:00:00,1338,31
2016-05-01 00:00:00,1339,18
2016-05-01 00:00:00,1371,3
2016-05-01 00:00:00,1372,10
2016-05-01 00:00:00,1373,10
2016-05-01 00:00:00,1374,15
2016-05-01 00:00:00,1375,6
2016-05-01 00:00:00,1376,91
2016-05-01 00:00:00,1377,67
2016-05-01 00:00:00,1378,31
2016-05-01 00:00:00,1379,13
2016-05-01 00:00:00,1380,22
2016-05-01 00:00:00,1381,6
2016-05-01 00:00:00,1382,16
2016-05-01 00:00:00,1383,182
2016-05-01 00:00:00,1384,434
2016-05-01 00:00:00,1385,143
2016-05-01 00:00:00,1386,39
2016-05-01 00:00:00,1387,38
2016-05-01 00:00:00,1388,40
2016-05-01 00:00:00,1389,18
2016-05-01 00:00:00,1390,35
2016-05-01 00:00:00,1391,6
2016-05-01 00:00:00,1419,1
2016-05-01 00:00:00,1422,2
2016-05-01 00:00:00,1423,9
2016-05-01 00:00:00,1424,5
2016-05-01 00:00:00,1425,12
2016-05-01 00:00:00,1426,32
2016-05-01 00:00:00,1427,8
2016-05-01 00:00:00,1428,4
2016-05-01 00:00:00,1429,1
2016-05-01 00:00:00,1430,3
2016-05-01 00:00:00,1431,24
2016-05-01 00:00:00,1432,4
2016-05-01 00:00:00,1434,1
2016-05-01 00:00:00,1435,11
2016-05-01 00:00:00,1436,31
2016-05-01 00:00:00,1437,35
2016-05-01 00:00:00,1438,8
2016-05-01 00:00:00,1439,7
2016-05-01 00:00:00,1440,4
2016-05-01 00:00:00,1441,6
2016-05-01 00:00:00,1442,7
2016-05-01 00:00:00,1443,4
2016-05-01 00:00:00,1444,1
2016-05-01 00:00:00,1471,3
2016-05-01 00:00:00,1472,1
2016-05-01 00:00:00,1473,4
2016-05-01 00:00:00,1474,5
2016-05-01 00:00:00,1475,28
2016-05-01 00:00:00,1476,11
2016-05-01 00:00:00,1478,1
2016-05-01 00:00:00,1479,2
2016-05-01 00:00:00,1480,13
2016-05-01 00:00:00,1481,17
2016-05-01 00:00:00,1482,27
2016-05-01 00:00:00,1483,13
2016-05-01 00:00:00,1487,3
2016-05-01 00:00:00,1488,3
2016-05-01 00:00:00,1489,1
2016-05-01 00:00:00,1490,1
2016-05-01 00:00:00,1494,1
2016-05-01 00:00:00,1495,4
2016-05-01 00:00:00,1522,1
2016-05-01 00:00:00,1523,1
2016-05-01 00:00:00,1524,1
2016-05-01 00:00:00,1525,7
2016-05-01 00:00:00,1526,3
2016-05-01 00:00:00,1529,1
2016-05-01 00:00:00,1530,22
2016-05-01 00:00:00,1531,3
2016-05-01 00:00:00,1532,22
2016-05-01 00:00:00,1533,45
2016-05-01 00:00:00,1534,13
2016-05-01 00:00:00,1538,2
2016-05-01 00:00:00,1539,3
2016-05-01 00:00:00,1541,2
2016-05-01 00:00:00,1542,1
2016-05-01 00:00:00,1545,2
2016-05-01 00:00:00,1574,1
2016-05-01 00:00:00,1575,3
2016-05-01 00:00:00,1578,1
2016-05-01 00:00:00,1580,3
2016-05-01 00:00:00,1581,7
2016-05-01 00:00:00,1582,1
2016-05-01 00:00:00,1583,6
2016-05-01 00:00:00,1584,14
2016-05-01 00:00:00,1589,1
2016-05-01 00:00:00,1594,1
2016-05-01 00:00:00,1630,7
2016-05-01 00:00:00,1631,8
2016-05-01 00:00:00,1632,1
2016-05-01 00:00:00,1633,1
2016-05-01 00:00:00,1644,1
2016-05-01 00:00:00,1675,1
2016-05-01 00:00:00,1676,1
2016-05-01 00:00:00,1678,1
2016-05-01 00:00:00,1680,3
2016-05-01 00:00:00,1681,4
2016-05-01 00:00:00,1696,1
2016-05-01 00:00:00,1726,1
2016-05-01 00:00:00,1728,2
2016-05-01 00:00:00,1729,3
2016-05-01 00:00:00,1730,1
2016-05-01 00:00:00,1732,3
2016-05-01 00:00:00,1733,3
2016-05-01 00:00:00,1734,60
2016-05-01 00:00:00,1740,1
2016-05-01 00:00:00,1778,2
2016-05-01 00:00:00,1779,1
2016-05-01 00:00:00,1783,94
2016-05-01 00:00:00,1790,1
2016-05-01 00:00:00,1794,1
2016-05-01 00:00:00,1828,3
2016-05-01 00:00:00,1869,1
2016-05-01 00:00:00,1877,1
2016-05-01 00:00:00,1883,2
2016-05-01 00:00:00,1927,2
2016-05-01 00:00:00,1983,1
2016-05-01 00:00:00,2020,1
2016-05-01 00:00:00,2024,2
2016-05-01 00:00:00,2027,1
2016-05-01 00:00:00,2068,42
2016-05-01 00:00:00,2069,7
2016-05-01 00:00:00,2070,5
2016-05-01 00:00:00,2118,146
2016-05-01 00:00:00,2119,4
2016-05-01 00:00:00,2168,85
2016-05-01 00:00:00,2264,1
2016-05-01 00:00:00,2426,1
2016-05-01 01:00:00,818,1
2016-05-01 01:00:00,965,1
2016-05-01 01:00:00,1017,1
2016-05-01 01:00:00,1018,1
2016-05-01 01:00:00,1030,1
2016-05-01 01:00:00,1066,1
2016-05-01 01:00:00,1068,3
2016-05-01 01:00:00,1069,1
2016-05-01 01:00:00,1072,1
2016-05-01 01:00:00,1075,37
2016-05-01 01:00:00,1076,39
2016-05-01 01:00:00,1077,13
2016-05-01 01:00:00,1119,2
2016-05-01 01:00:00,1122,1
2016-05-01 01:00:00,1123,3
2016-05-01 01:00:00,1125,38
2016-05-01 01:00:00,1126,121
2016-05-01 01:00:00,1127,465
2016-05-01 01:00:00,1128,686
2016-05-01 01:00:00,1129,1024
2016-05-01 01:00:00,1130,1292
2016-05-01 01:00:00,1131,310
2016-05-01 01:00:00,1132,6
2016-05-01 01:00:00,1170,2
2016-05-01 01:00:00,1171,18
2016-05-01 01:00:00,1172,26
2016-05-01 01:00:00,1173,41
2016-05-01 01:00:00,1174,30
2016-05-01 01:00:00,1175,6
2016-05-01 01:00:00,1176,57
2016-05-01 01:00:00,1177,1419
2016-05-01 01:00:00,1178,1371
2016-05-01 01:00:00,1179,632
2016-05-01 01:00:00,1180,669
2016-05-01 01:00:00,1181,441
2016-05-01 01:00:00,1182,590
2016-05-01 01:00:00,1183,121
2016-05-01 01:00:00,1184,2
2016-05-01 01:00:00,1220,3
2016-05-01 01:00:00,1221,18
2016-05-01 01:00:00,1222,21
2016-05-01 01:00:00,1223,32
2016-05-01 01:00:00,1224,29
2016-05-01 01:00:00,1225,7
2016-05-01 01:00:00,1226,6
2016-05-01 01:00:00,1227,866
2016-05-01 01:00:00,1228,1420
2016-05-01 01:00:00,1229,891
2016-05-01 01:00:00,1230,1022
2016-05-01 01:00:00,1231,713
2016-05-01 01:00:00,1232,1005
2016-05-01 01:00:00,1233,545
2016-05-01 01:00:00,1234,171
2016-05-01 01:00:00,1235,55
2016-05-01 01:00:00,1272,18
2016-05-01 01:00:00,1273,22
2016-05-01 01:00:00,1274,20
2016-05-01 01:00:00,1276,4
2016-05-01 01:00:00,1277,3
2016-05-01 01:00:00,1278,32
2016-05-01 01:00:00,1279,15
2016-05-01 01:00:00,1280,120
2016-05-01 01:00:00,1281,398
2016-05-01 01:00:00,1282,601
2016-05-01 01:00:00,1283,118
2016-05-01 01:00:00,1284,26
2016-05-01 01:00:00,1285,176
2016-05-01 01:00:00,1286,131
2016-05-01 01:00:00,1287,45
2016-05-01 01:00:00,1314,1
2016-05-01 01:00:00,1317,1
2016-05-01 01:00:00,1318,3
2016-05-01 01:00:00,1319,7
2016-05-01 01:00:00,1320,4
2016-05-01 01:00:00,1321,5
2016-05-01 01:00:00,1322,13
2016-05-01 01:00:00,1323,15
2016-05-01 01:00:00,1324,14
2016-05-01 01:00:00,1325,1
2016-05-01 01:00:00,1326,130
2016-05-01 01:00:00,1327,121
2016-05-01 01:00:00,1328,11
2016-05-01 01:00:00,1329,3
2016-05-01 01:00:00,1330,10
2016-05-01 01:00:00,1331,22
2016-05-01 01:00:00,1332,226
2016-05-01 01:00:00,1333,240
2016-05-01 01:00:00,1334,106
2016-05-01 01:00:00,1335,9
2016-05-01 01:00:00,1336,26
2016-05-01 01:00:00,1337,84
2016-05-01 01:00:00,1338,35
2016-05-01 01:00:00,1339,15
2016-05-01 01:00:00,1368,1
2016-05-01 01:00:00,1369,1
2016-05-01 01:00:00,1370,1
2016-05-01 01:00:00,1371,1
2016-05-01 01:00:00,1372,6
2016-05-01 01:00:00,1373,10
2016-05-01 01:00:00,1374,12
2016-05-01 01:00:00,1375,3
2016-05-01 01:00:00,1376,98
2016-05-01 01:00:00,1377,51
2016-05-01 01:00:00,1378,39
2016-05-01 01:00:00,1379,8
2016-05-01 01:00:00,1380,21
2016-05-01 01:00:00,1381,9
2016-05-01 01:00:00,1382,11
2016-05-01 01:00:00,1383,111
2016-05-01 01:00:00,1384,324
2016-05-01 01:00:00,1385,122
2016-05-01 01:00:00,1386,31
2016-05-01 01:00:00,1387,33
2016-05-01 01:00:00,1388,26
2016-05-01 01:00:00,1389,24
2016-05-01 01:00:00,1390,26
2016-05-01 01:00:00,1391,3
2016-05-01 01:00:00,1412,1
2016-05-01 01:00:00,1418,1
2016-05-01 01:00:00,1421,2
2016-05-01 01:00:00,1422,2
2016-05-01 01:00:00,1423,10
2016-05-01 01:00:00,1424,8
2016-05-01 01:00:00,1425,14
2016-05-01 01:00:00,1426,44
2016-05-01 01:00:00,1427,20
2016-05-01 01:00:00,1428,2
2016-05-01 01:00:00,1430,3
2016-05-01 01:00:00,1431,24
2016-05-01 01:00:00,1432,3
2016-05-01 01:00:00,1433,1
2016-05-01 01:00:00,1435,6
2016-05-01 01:00:00,1436,36
2016-05-01 01:00:00,1437,20
2016-05-01 01:00:00,1438,12
2016-05-01 01:00:00,1439,18
2016-05-01 01:00:00,1440,9
2016-05-01 01:00:00,1441,5
2016-05-01 01:00:00,1442,8
2016-05-01 01:00:00,1443,10
2016-05-01 01:00:00,1471,1
2016-05-01 01:00:00,1472,2
2016-05-01 01:00:00,1473,2
2016-05-01 01:00:00,1474,10
2016-05-01 01:00:00,1475,36
2016-05-01 01:00:00,1476,24
2016-05-01 01:00:00,1480,18
2016-05-01 01:00:00,1481,10
2016-05-01 01:00:00,1482,32
2016-05-01 01:00:00,1483,10
2016-05-01 01:00:00,1486,4
2016-05-01 01:00:00,1488,4
2016-05-01 01:00:00,1489,2
2016-05-01 01:00:00,1490,1
2016-05-01 01:00:00,1494,1
2016-05-01 01:00:00,1495,2
2016-05-01 01:00:00,1496,1
2016-05-01 01:00:00,1522,1
2016-05-01 01:00:00,1523,2
2016-05-01 01:00:00,1525,9
2016-05-01 01:00:00,1526,1
2016-05-01 01:00:00,1530,19
2016-05-01 01:00:00,1531,4
2016-05-01 01:00:00,1532,25
2016-05-01 01:00:00,1533,34
2016-05-01 01:00:00,1534,6
2016-05-01 01:00:00,1536,1
2016-05-01 01:00:00,1538,2
2016-05-01 01:00:00,1539,1
2016-05-01 01:00:00,1541,1
2016-05-01 01:00:00,1544,2
2016-05-01 01:00:00,1569,1
2016-05-01 01:00:00,1572,1
2016-05-01 01:00:00,1574,2
2016-05-01 01:00:00,1575,2
2016-05-01 01:00:00,1576,1
2016-05-01 01:00:00,1578,1
2016-05-01 01:00:00,1579,1
2016-05-01 01:00:00,1580,4
2016-05-01 01:00:00,1581,9
2016-05-01 01:00:00,1583,5
2016-05-01 01:00:00,1584,6
2016-05-01 01:00:00,1589,1
2016-05-01 01:00:00,1592,1
2016-05-01 01:00:00,1593,1
2016-05-01 01:00:00,1594,1
2016-05-01 01:00:00,1628,1
2016-05-01 01:00:00,1630,7
2016-05-01 01:00:00,1631,5
2016-05-01 01:00:00,1632,2
2016-05-01 01:00:00,1639,1
2016-05-01 01:00:00,1679,3
2016-05-01 01:00:00,1680,3
2016-05-01 01:00:00,1681,5
2016-05-01 01:00:00,1682,1
2016-05-01 01:00:00,1683,1
2016-05-01 01:00:00,1698,1
2016-05-01 01:00:00,1728,2
2016-05-01 01:00:00,1729,5
2016-05-01 01:00:00,1730,1
2016-05-01 01:00:00,1731,6
2016-05-01 01:00:00,1734,3
2016-05-01 01:00:00,1744,1
2016-05-01 01:00:00,1779,1
2016-05-01 01:00:00,1782,2
2016-05-01 01:00:00,1783,9
2016-05-01 01:00:00,1791,1
2016-05-01 01:00:00,1824,1
2016-05-01 01:00:00,1874,1
2016-05-01 01:00:00,1877,1
2016-05-01 01:00:00,1878,1
2016-05-01 01:00:00,1922,2
2016-05-01 01:00:00,1976,1
2016-05-01 01:00:00,2020,1
2016-05-01 01:00:00,2068,21
2016-05-01 01:00:00,2069,7
2016-05-01 01:00:00,2070,4
2016-05-01 01:00:00,2076,1
2016-05-01 01:00:00,2118,50
2016-05-01 01:00:00,2168,35
2016-05-01 01:00:00,2182,1
2016-05-01 01:00:00,2228,1
2016-05-01 02:00:00,979,2
2016-05-01 02:00:00,981,1
2016-05-01 02:00:00,984,1
2016-05-01 02:00:00,1016,2
2016-05-01 02:00:00,1017,2
2016-05-01 02:00:00,1031,1
2016-05-01 02:00:00,1068,1
2016-05-01 02:00:00,1072,2
2016-05-01 02:00:00,1075,10
2016-05-01 02:00:00,1076,46
2016-05-01 02:00:00,1077,8
2016-05-01 02:00:00,1078,2
2016-05-01 02:00:00,1116,1
2016-05-01 02:00:00,1117,1
2016-05-01 02:00:00,1119,3
2016-05-01 02:00:00,1120,2
2016-05-01 02:00:00,1122,4
2016-05-01 02:00:00,1123,3
2016-05-01 02:00:00,1125,34
2016-05-01 02:00:00,1126,86
2016-05-01 02:00:00,1127,410
2016-05-01 02:00:00,1128,621
2016-05-01 02:00:00,1129,843
2016-05-01 02:00:00,1130,1368
2016-05-01 02:00:00,1131,327
2016-05-01 02:00:00,1132,5
2016-05-01 02:00:00,1170,4
2016-05-01 02:00:00,1171,13
2016-05-01 02:00:00,1172,14
2016-05-01 02:00:00,1173,16
2016-05-01 02:00:00,1174,17
2016-05-01 02:00:00,1175,2
2016-05-01 02:00:00,1176,77
2016-05-01 02:00:00,1177,1372
2016-05-01 02:00:00,1178,1351
2016-05-01 02:00:00,1179,428
2016-05-01 02:00:00,1180,594
2016-05-01 02:00:00,1181,325
2016-05-01 02:00:00,1182,468
2016-05-01 02:00:00,1183,105
2016-05-01 02:00:00,1184,2
2016-05-01 02:00:00,1214,1
2016-05-01 02:00:00,1218,2
2016-05-01 02:00:00,1219,1
2016-05-01 02:00:00,1220,1
2016-05-01 02:00:00,1221,14
2016-05-01 02:00:00,1222,25
2016-05-01 02:00:00,1223,22
2016-05-01 02:00:00,1224,26
2016-05-01 02:00:00,1225,3
2016-05-01 02:00:00,1226,4
2016-05-01 02:00:00,1227,1001
2016-05-01 02:00:00,1228,1260
2016-05-01 02:00:00,1229,785
2016-05-01 02:00:00,1230,818
2016-05-01 02:00:00,1231,533
2016-05-01 02:00:00,1232,810
2016-05-01 02:00:00,1233,363
2016-05-01 02:00:00,1234,82
2016-05-01 02:00:00,1235,50
2016-05-01 02:00:00,1240,1
2016-05-01 02:00:00,1267,2
2016-05-01 02:00:00,1268,4
2016-05-01 02:00:00,1270,1
2016-05-01 02:00:00,1272,15
2016-05-01 02:00:00,1273,22
2016-05-01 02:00:00,1274,7
2016-05-01 02:00:00,1276,3
2016-05-01 02:00:00,1277,6
2016-05-01 02:00:00,1278,21
2016-05-01 02:00:00,1279,11
2016-05-01 02:00:00,1280,94
2016-05-01 02:00:00,1281,238
2016-05-01 02:00:00,1282,388
2016-05-01 02:00:00,1283,41
2016-05-01 02:00:00,1284,12
2016-05-01 02:00:00,1285,124
2016-05-01 02:00:00,1286,71
2016-05-01 02:00:00,1287,33
2016-05-01 02:00:00,1318,1
2016-05-01 02:00:00,1319,1
2016-05-01 02:00:00,1320,5
2016-05-01 02:00:00,1321,3
2016-05-01 02:00:00,1322,10
2016-05-01 02:00:00,1323,11
2016-05-01 02:00:00,1324,9
2016-05-01 02:00:00,1325,1
2016-05-01 02:00:00,1326,113
2016-05-01 02:00:00,1327,91
2016-05-01 02:00:00,1328,11
2016-05-01 02:00:00,1329,1
2016-05-01 02:00:00,1330,4
2016-05-01 02:00:00,1331,10
2016-05-01 02:00:00,1332,180
2016-05-01 02:00:00,1333,180
2016-05-01 02:00:00,1334,69
2016-05-01 02:00:00,1335,5
2016-05-01 02:00:00,1336,20
2016-05-01 02:00:00,1337,68
2016-05-01 02:00:00,1338,17
2016-05-01 02:00:00,1339,13
2016-05-01 02:00:00,1367,1
2016-05-01 02:00:00,1370,3
2016-05-01 02:00:00,1371,2
2016-05-01 02:00:00,1372,6
2016-05-01 02:00:00,1373,3
2016-05-01 02:00:00,1374,11
2016-05-01 02:00:00,1375,4
2016-05-01 02:00:00,1376,83
2016-05-01 02:00:00,1377,43
2016-05-01 02:00:00,1378,26
2016-05-01 02:00:00,1379,5
2016-05-01 02:00:00,1380,11
2016-05-01 02:00:00,1381,12
2016-05-01 02:00:00,1382,7
2016-05-01 02:00:00,1383,86
2016-05-01 02:00:00,1384,238
2016-05-01 02:00:00,1385,99
2016-05-01 02:00:00,1386,18
2016-05-01 02:00:00,1387,23
2016-05-01 02:00:00,1388,24
2016-05-01 02:00:00,1389,14
2016-05-01 02:00:00,1390,31
2016-05-01 02:00:00,1391,7
2016-05-01 02:00:00,1421,2
2016-05-01 02:00:00,1422,2
2016-05-01 02:00:00,1423,6
2016-05-01 02:00:00,1424,8
2016-05-01 02:00:00,1425,14
2016-05-01 02:00:00,1426,24
2016-05-01 02:00:00,1427,12
2016-05-01 02:00:00,1430,2
2016-05-01 02:00:00,1431,20
2016-05-01 02:00:00,1432,2
2016-05-01 02:00:00,1435,10
2016-05-01 02:00:00,1436,29
2016-05-01 02:00:00,1437,21
2016-05-01 02:00:00,1438,6
2016-05-01 02:00:00,1439,5
2016-05-01 02:00:00,1440,4
2016-05-01 02:00:00,1441,4
2016-05-01 02:00:00,1442,6
2016-05-01 02:00:00,1443,6
2016-05-01 02:00:00,1470,2
2016-05-01 02:00:00,1473,1
2016-05-01 02:00:00,1474,9
2016-05-01 02:00:00,1475,31
2016-05-01 02:00:00,1476,23
2016-05-01 02:00:00,1480,7
2016-05-01 02:00:00,1481,9
2016-05-01 02:00:00,1482,28
2016-05-01 02:00:00,1483,11
2016-05-01 02:00:00,1486,3
2016-05-01 02:00:00,1488,5
2016-05-01 02:00:00,1490,2
2016-05-01 02:00:00,1493,2
2016-05-01 02:00:00,1494,3
2016-05-01 02:00:00,1495,3
2016-05-01 02:00:00,1523,4
2016-05-01 02:00:00,1524,4
2016-05-01 02:00:00,1525,8
2016-05-01 02:00:00,1526,1
2016-05-01 02:00:00,1529,2
2016-05-01 02:00:00,1530,15
2016-05-01 02:00:00,1531,6
2016-05-01 02:00:00,1532,24
2016-05-01 02:00:00,1533,35
2016-05-01 02:00:00,1534,7
2016-05-01 02:00:00,1537,2
2016-05-01 02:00:00,1541,2
2016-05-01 02:00:00,1542,2
2016-05-01 02:00:00,1572,1
2016-05-01 02:00:00,1573,1
2016-05-01 02:00:00,1574,5
2016-05-01 02:00:00,1575,1
2016-05-01 02:00:00,1580,6
2016-05-01 02:00:00,1581,4
2016-05-01 02:00:00,1582,2
2016-05-01 02:00:00,1583,5
2016-05-01 02:00:00,1584,4
2016-05-01 02:00:00,1587,1
2016-05-01 02:00:00,1597,2
2016-05-01 02:00:00,1617,1
2016-05-01 02:00:00,1620,2
2016-05-01 02:00:00,1630,12
2016-05-01 02:00:00,1631,2
2016-05-01 02:00:00,1634,1
2016-05-01 02:00:00,1639,1
2016-05-01 02:00:00,1641,1
2016-05-01 02:00:00,1679,4
2016-05-01 02:00:00,1680,8
2016-05-01 02:00:00,1681,8
2016-05-01 02:00:00,1682,3
2016-05-01 02:00:00,1690,1
2016-05-01 02:00:00,1693,1
2016-05-01 02:00:00,1727,1
2016-05-01 02:00:00,1728,1
2016-05-01 02:00:00,1729,1
2016-05-01 02:00:00,1730,1
2016-05-01 02:00:00,1731,4
2016-05-01 02:00:00,1732,2
2016-05-01 02:00:00,1734,1
2016-05-01 02:00:00,1741,1
2016-05-01 02:00:00,1779,1
2016-05-01 02:00:00,1783,2
2016-05-01 02:00:00,1791,2
2016-05-01 02:00:00,1798,1
2016-05-01 02:00:00,1829,1
2016-05-01 02:00:00,1830,1
2016-05-01 02:00:00,1844,1
2016-05-01 02:00:00,1877,3
2016-05-01 02:00:00,1896,1
2016-05-01 02:00:00,1926,1
2016-05-01 02:00:00,1932,2
2016-05-01 02:00:00,1975,1
2016-05-01 02:00:00,2025,1
2016-05-01 02:00:00,2068,2
2016-05-01 02:00:00,2070,1
2016-05-01 02:00:00,2093,1
2016-05-01 02:00:00,2118,7
2016-05-01 02:00:00,2162,3
2016-05-01 03:00:00,688,2
2016-05-01 03:00:00,979,1
2016-05-01 03:00:00,1015,1
2016-05-01 03:00:00,1068,1
2016-05-01 03:00:00,1072,1
2016-05-01 03:00:00,1075,14
2016-05-01 03:00:00,1076,25
2016-05-01 03:00:00,1077,6
2016-05-01 03:00:00,1083,1
2016-05-01 03:00:00,1119,2
2016-05-01 03:00:00,1120,3
2016-05-01 03:00:00,1122,1
2016-05-01 03:00:00,1125,23
2016-05-01 03:00:00,1126,59
2016-05-01 03:00:00,1127,241
2016-05-01 03:00:00,1128,355
2016-05-01 03:00:00,1129,591
2016-05-01 03:00:00,1130,1250
2016-05-01 03:00:00,1131,342
2016-05-01 03:00:00,1132,4
2016-05-01 03:00:00,1168,2
2016-05-01 03:00:00,1170,3
2016-05-01 03:00:00,1171,12
2016-05-01 03:00:00,1172,7
2016-05-01 03:00:00,1173,14
2016-05-01 03:00:00,1174,10
2016-05-01 03:00:00,1176,39
2016-05-01 03:00:00,1177,1013
2016-05-01 03:00:00,1178,920
2016-05-01 03:00:00,1179,319
2016-05-01 03:00:00,1180,435
2016-05-01 03:00:00,1181,203
2016-05-01 03:00:00,1182,370
2016-05-01 03:00:00,1183,125
2016-05-01 03:00:00,1184,1
2016-05-01 03:00:00,1220,2
2016-05-01 03:00:00,1221,7
2016-05-01 03:00:00,1222,25
2016-05-01 03:00:00,1223,15
2016-05-01 03:00:00,1224,21
2016-05-01 03:00:00,1225,8
2016-05-01 03:00:00,1226,1
2016-05-01 03:00:00,1227,859
2016-05-01 03:00:00,1228,966
2016-05-01 03:00:00,1229,545
2016-05-01 03:00:00,1230,611
2016-05-01 03:00:00,1231,418
2016-05-01 03:00:00,1232,662
2016-05-01 03:00:00,1233,187
2016-05-01 03:00:00,1234,54
2016-05-01 03:00:00,1235,33
2016-05-01 03:00:00,1236,1
2016-05-01 03:00:00,1260,1
2016-05-01 03:00:00,1263,1
2016-05-01 03:00:00,1265,1
2016-05-01 03:00:00,1267,1
2016-05-01 03:00:00,1268,2
2016-05-01 03:00:00,1272,9
2016-05-01 03:00:00,1273,10
2016-05-01 03:00:00,1274,6
2016-05-01 03:00:00,1276,5
2016-05-01 03:00:00,1277,4
2016-05-01 03:00:00,1278,17
2016-05-01 03:00:00,1279,17
2016-05-01 03:00:00,1280,87
2016-05-01 03:00:00,1281,227
2016-05-01 03:00:00,1282,307
2016-05-01 03:00:00,1283,14
2016-05-01 03:00:00,1284,6
2016-05-01 03:00:00,1285,86
2016-05-01 03:00:00,1286,63
2016-05-01 03:00:00,1287,23
2016-05-01 03:00:00,1319,5
2016-05-01 03:00:00,1320,2
2016-05-01 03:00:00,1321,5
2016-05-01 03:00:00,1322,6
2016-05-01 03:00:00,1323,7
2016-05-01 03:00:00,1324,5
2016-05-01 03:00:00,1325,1
2016-05-01 03:00:00,1326,52
2016-05-01 03:00:00,1327,43
2016-05-01 03:00:00,1328,6
2016-05-01 03:00:00,1330,3
2016-05-01 03:00:00,1331,10
2016-05-01 03:00:00,1332,130
2016-05-01 03:00:00,1333,119
2016-05-01 03:00:00,1334,34
2016-05-01 03:00:00,1335,4
2016-05-01 03:00:00,1336,3
2016-05-01 03:00:00,1337,33
2016-05-01 03:00:00,1338,15
2016-05-01 03:00:00,1339,17
2016-05-01 03:00:00,1366,1
2016-05-01 03:00:00,1367,1
2016-05-01 03:00:00,1368,2
2016-05-01 03:00:00,1369,1
2016-05-01 03:00:00,1371,1
2016-05-01 03:00:00,1372,6
2016-05-01 03:00:00,1373,7
2016-05-01 03:00:00,1374,5
2016-05-01 03:00:00,1375,4
2016-05-01 03:00:00,1376,65
2016-05-01 03:00:00,1377,37
2016-05-01 03:00:00,1378,16
2016-05-01 03:00:00,1379,6
2016-05-01 03:00:00,1380,6
2016-05-01 03:00:00,1381,9
